estado,grupo,producto_normalizado,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_precio_ars,nb_stock,mexx_match_score,mexx_articulo,mexx_nombre,mexx_marca,mexx_precio_ars,mexx_disponibilidad,mexx_diferencia_ars,mexx_diferencia_pct,mexx_url,mejor_diferencia_ars,mejor_fuente
solo_distribuidor,mothers,mothers|ASUS|X670E|AM5|AM5|ROG|CROSSHAIR|X670E|HERO,MOTHER ASUS,119145,ROG CROSSHAIR X670E HERO,MOTHER ASUS (AM5) ROG CROSSHAIR X670E HERO,ASUS,895922.26,3.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B650E|AM5|AM5|ROG|STRIX|B650E,MOTHER ASUS,118494,ROG STRIX B650E-F GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B650E-F GAMING WIFI,ASUS,392872.09,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|A520M|AM4|AM4|PRIME|A520M,MOTHER ASUS,106820,PRIME A520M-K,MOTHER ASUS (AM4) PRIME A520M-K,ASUS,77474.07,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|X870|AM5|AM5|TUF|X870,MOTHER ASUS,119735,TUF GAMING X870-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING X870-PLUS WIFI,ASUS,474120.85,4.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850M|AM5|AM5|TUF|B850M,MOTHER ASUS,119902,TUF GAMING B850M-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING B850M-PLUS WIFI,ASUS,324853.01,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850|AM5|AM5|TUF|B850,MOTHER ASUS,120209,TUF GAMING B850-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING B850-PLUS WIFI,ASUS,354585.39,4.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B840M|AM5|AM5|PRIME|B840M,MOTHER ASUS,120206,PRIME B840M-A,MOTHER ASUS (AM5) PRIME B840M-A,ASUS,178578.22,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B840M|AM5|AM5|PRIME|B840M,MOTHER ASUS,120205,PRIME B840M-A WIFI,MOTHER ASUS (AM5) PRIME B840M-A  WIFI,ASUS,205373.61,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850|AM5|AM5|ROG|STRIX|B850,MOTHER ASUS,119908,ROG STRIX B850-E GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B850-E GAMING WIFI,ASUS,576975.67,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|Z890|1851|1851|TUF|Z890,MOTHER ASUS,119907,TUF GAMING Z890-PLUS WIFI,MOTHER ASUS (1851) TUF GAMING Z890-PLUS WIFI,ASUS,474834.47,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|X870|AM5|AM5|PRIME|X870,MOTHER ASUS,119734,PRIME X870-P WIFI,MOTHER ASUS (AM5) PRIME X870-P WIFI,ASUS,369808.55,5.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850|AM5|AM5|ROG|STRIX|B850,MOTHER ASUS,119906,ROG STRIX B850-F GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B850-F GAMING WIFI,ASUS,466589.73,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850|AM5|AM5|ROG|STRIX|B850,MOTHER ASUS,119905,ROG STRIX B850-A GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B850-A GAMING WIFI,ASUS,428483.81,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B760M||LGA1700|PRIME|B760M,MOTHER ASUS,119899,PRIME B760M-A,MOTHER ASUS (LGA1700) PRIME B760M-A,ASUS,164842.77,4.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B860M||LGA1851|PRIME|B860M,MOTHER ASUS,122668,PRIME B860M-K,MOTHER ASUS (LGA1851) PRIME B860M-K,ASUS,174576.78,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B550M|AM4|AM4|PRIME|B550M,MOTHER ASUS,121686,PRIME B550M-K ARGB,MOTHER ASUS (AM4) PRIME B550M-K ARGB,ASUS,113927.27,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|H610M||LGA1700|PRIME|H610M|D4|R2,MOTHER ASUS,121657,PRIME H610M-F D4 R2.0,MOTHER ASUS (LGA1700) PRIME H610M-F D4 R2.0,ASUS,93734.28,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850M|AM5|AM5|PRIME|B850M,MOTHER ASUS,121654,PRIME B850M-K,MOTHER ASUS (AM5) PRIME B850M-K,ASUS,205373.61,6.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|AM5|PRIME|B650EM,MOTHER ASUS,121302,PRIME B650EM-A WIFI,MOTHER ASUS (AM5) PRIME B650EM-A WIFI,ASUS,210818.35,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B650M|AM5|AM5|PRIME|B650M|II,MOTHER ASUS,118258,PRIME B650M-A II,MOTHER ASUS (AM5) PRIME B650M-A II,ASUS,178245.03,6.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B550M|AM4|AM4|TUF|B550M|WI|FI,MOTHER ASUS,118065,TUF GAMING B550M-PLUS (WI-FI) II,MOTHER ASUS (AM4) TUF GAMING B550M-PLUS WI-FI II,ASUS,229706.3,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|AM5|TUF|A620AM,MOTHER ASUS,122515,TUF GAMING A620AM-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING A620AM-PLUS WIFI,ASUS,188139.34,6.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|X870E|AM5|AM5|ROG|CROSSHAIR|X870E|DARK,MOTHER ASUS,122666,ROG CROSSHAIR X870E DARK HERO,MOTHER ASUS (AM5) ROG CROSSHAIR X870E DARK HERO,ASUS,1120966.72,4.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|Z890|1851|1851|Z890|AYW,MOTHER ASUS,122528,Z890 AYW GAMING WIFI W,MOTHER ASUS (1851) Z890 AYW GAMING WIFI,ASUS,344027.22,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B860|1851|LGA|1851|TUF|B860,MOTHER ASUS,120211,TUF GAMING B860-PLUS WIFI,MOTHER ASUS (LGA 1851) TUF GAMING B860-PLUS WIFI,ASUS,330207.37,6.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850M|AM5|AM5|PRIME|B850M,MOTHER ASUS,121653,PRIME B850M-A WIFI,MOTHER ASUS (AM5) PRIME B850M-A WIFI,ASUS,248435.51,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850|AM5|AM5|TUF|B850,MOTHER ASUS,121655,TUF GAMING B850-E WIFI,MOTHER ASUS (AM5) TUF GAMING B850-E WIFI,ASUS,321588.81,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850M|AM5|AM5|B850M|AYW,MOTHER ASUS,121652,B850M AYW GAMING WIFI,MOTHER ASUS (AM5) B850M AYW GAMING WIFI,ASUS,236372.63,9.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|AM5|TUF|B650EM,MOTHER ASUS,121651,TUF GAMING B650EM-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING B650EM-PLUS WIFI,ASUS,293517.66,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620M|AM5|AM5|A620M,MOTHER GIGABYTE,119026,A620M H,MOTHER GIGABYTE (AM5) A620M H,GIGABYTE                                          ,105520.82,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|H610M||LGA1700|H610M|V2,MOTHER GIGABYTE,119257,H610M K V2,MOTHER GIGABYTE (LGA1700) H610M K V2,GIGABYTE                                          ,102088.61,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|H810M|1851|LGA|1851|H810M|WIFI6,MOTHER GIGABYTE,121216,H810M GAMING WIFI6,MOTHER GIGABYTE (LGA 1851) H810M GAMING WIFI6,GIGABYTE                                          ,169685.37,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M,MOTHER GIGABYTE,121222,B860M D,MOTHER GIGABYTE (LGA 1851) B860M D,GIGABYTE                                          ,162474.85,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A520M|AM4|AM4|A520M|V2,MOTHER GIGABYTE,118172,A520M K V2,MOTHER GIGABYTE (AM4) A520M K V2,GIGABYTE                                          ,71389.72,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650|AM5|AM5|B650|AORUS|ELITE|AX,MOTHER GIGABYTE,117987,B650 AORUS ELITE AX,MOTHER GIGABYTE (AM5) B650 AORUS ELITE AX,GIGABYTE                                          ,317385.19,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B760M||LGA1700|B760M|D2H,MOTHER GIGABYTE,122601,B760M D2H DDR4,MOTHER GIGABYTE (LGA1700) B760M D2H DDR4,GIGABYTE                                          ,143486.13,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620M|AM5|AM5|A620M|DS3H,MOTHER GIGABYTE,120816,A620M DS3H,MOTHER GIGABYTE (AM5) A620M DS3H,GIGABYTE                                          ,150621.7,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M|WIFI6E,MOTHER GIGABYTE,120354,B860M GAMING X WIFI6E,MOTHER GIGABYTE (LGA 1851) B860M GAMING X WIFI6E,GIGABYTE                                          ,247317.53,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M|EAGLE|WIFI6,MOTHER GIGABYTE,120351,B860M EAGLE WIFI6,MOTHER GIGABYTE (LGA 1851) B860M EAGLE WIFI6,GIGABYTE                                          ,209394.26,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860|1851|LGA|1851|B860|DS3H,MOTHER GIGABYTE,120331,B860 DS3H,MOTHER GIGABYTE (LGA 1851) B860 DS3H,GIGABYTE                                          ,227454.58,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650I|AM5|AM5|B650I|AX,MOTHER GIGABYTE,120327,B650I AX,MOTHER GIGABYTE (AM5) B650I AX,GIGABYTE                                          ,270274.93,3.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B840M|AM5|AM5|B840M|DS3H,MOTHER GIGABYTE,120651,B840M DS3H,MOTHER GIGABYTE (AM5) B840M DS3H,GIGABYTE                                          ,178715.53,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M|DS3H|WIFI6E,MOTHER GIGABYTE,120658,B860M DS3H WIFI6E,MOTHER GIGABYTE (LGA 1851) B860M DS3H WIFI6E,GIGABYTE                                          ,225702.97,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B840M|AM5|AM5|B840M|AORUS|ELITE|WIFI6E,MOTHER GIGABYTE,120649,B840M A ELITE WIFI6E,MOTHER GIGABYTE (AM5) B840M AORUS ELITE WIFI6E,GIGABYTE                                          ,243525.2,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B850M|AM5|AM5|B850M|D3HP,MOTHER GIGABYTE,120648,B850M D3HP,MOTHER GIGABYTE (AM5) B850M D3HP,GIGABYTE                                          ,191350.95,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M,MOTHER GIGABYTE,120659,B860M E,MOTHER GIGABYTE (LGA 1851) B860M E,GIGABYTE                                          ,150842.78,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B840M|AM5|AM5|B840M|D2H,MOTHER GIGABYTE,120650,B840M D2H,MOTHER GIGABYTE (AM5) B840M D2H,GIGABYTE                                          ,146217.16,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|Z890M||LGA1851|Z890M,MOTHER GIGABYTE,120261,Z890M GAMING X,MOTHER GIGABYTE (LGA1851) Z890M GAMING X,GIGABYTE                                          ,236333.58,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B760M||LGA1700|B760M,MOTHER GIGABYTE,120276,B760M G P WIFI DDR4,MOTHER GIGABYTE (LGA1700) B760M G P WIFI DDR4,GIGABYTE                                          ,174211.79,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|Z890||LGA1851|Z890|UD,MOTHER GIGABYTE,120357,Z890 UD,MOTHER GIGABYTE (LGA1851) Z890 UD,GIGABYTE                                          ,265915.11,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860|1851|LGA|1851|B860|DS3H|WIFI6E,MOTHER GIGABYTE,120332,B860 DS3H WIFI6E,MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E,GIGABYTE                                          ,242776.94,6.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B760M||LGA1700|B760M|D3HP,MOTHER GIGABYTE,119714,B760M D3HP DDR4,MOTHER GIGABYTE (LGA1700) B760M D3HP DDR4,GIGABYTE                                          ,139796.78,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|X870|AM5|AM5|X870|WF6,MOTHER GIGABYTE,119718,X870 GAMING WF6,MOTHER GIGABYTE (AM5) X870 GAMING WF6,GIGABYTE                                          ,314099.9,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|X870|AM5|AM5|X870|EAGLE|WIFI7,MOTHER GIGABYTE,119877,X870 EAGLE WIFI7,MOTHER GIGABYTE (AM5) X870 EAGLE WIFI7,GIGABYTE                                          ,332160.22,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|X870|AM5|AM5|X870|WIFI7,MOTHER GIGABYTE,119719,X870 GAMING X WIFI7,MOTHER GIGABYTE (AM5) X870 GAMING X WIFI7,GIGABYTE                                          ,364641.58,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650M|AM5|AM5|B650M|D3HP|AX,MOTHER GIGABYTE,119241,B650M D3HP AX,MOTHER GIGABYTE (AM5) B650M D3HP AX,GIGABYTE                                          ,191827.12,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650|AM5|AM5|B650|AORUS|ELITE|AX,MOTHER GIGABYTE,119238,B650 A ELITE AX ICE,MOTHER GIGABYTE (AM5) B650 AORUS ELITE AX ICE,GIGABYTE                                          ,296013.75,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B850|AM5|AM5|B850|ELITE|WF7,MOTHER GIGABYTE,120272,B850 A ELITE WF7,MOTHER GIGABYTE (AM5) B850 A ELITE WF7,GIGABYTE                                          ,312711.08,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|Z890||LGA1851|Z890|EAGLE,MOTHER GIGABYTE,120258,Z890 EAGLE,MOTHER GIGABYTE (LGA1851) Z890 EAGLE,GIGABYTE                                          ,307201.78,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620I|AM5|AM5|A620I|AX,MOTHER GIGABYTE,120270,A620I AX,MOTHER GIGABYTE (AM5) A620I AX,GIGABYTE                                          ,234097.61,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9070||16GB|PLACA|DE|RX|9070|OC|16GB,PLACA DE VIDEO,120289,GV-R9070GAMING OC-16GD,PLACA DE VIDEO GIGABYTE RADEON RX 9070 GAMING OC 16GB,GIGABYTE                                          ,1200821.62,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RTX|5070||12GB|PLACA|DE|RTX|5070|AERO|OC,PLACA DE VIDEO,120370,GV-N5070AERO OC-12GD,PLACA DE VIDEO GIGABYTE RTX 5070 AERO OC 12GB,GIGABYTE                                          ,1246453.62,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RX|9070||16GB|PLACA|DE|PRIME|RX|9070|16GB,PLACA DE VIDEO,120361,PRIME-RX9070-O16G,PLACA DE VIDEO ASUS PRIME RX 9070 O 16GB,ASUS,1118179.0,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9070|XT|16GB|PLACA|DE|RX|9070|XT|OC,PLACA DE VIDEO,120170,GV-R9070XTGAMING OC-16GD,PLACA DE VIDEO GIGABYTE RADEON RX 9070 XT GAMING OC 16GB,GIGABYTE                                          ,1307991.39,9.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|SAPPHIRE|RX|9070|XT|16GB|PLACA|DE|PULSE|RX|9070|XT,PLACA DE VIDEO,120164,11348-03-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 9070 XT 16GB,SAPPHIRE                                          ,1285649.82,8.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5070||12GB|PLACA|DE|TUF|RTX|5070|OC,PLACA DE VIDEO,120233,TUF-RTX5070-O12G-GAMING,PLACA DE VIDEO ASUS TUF RTX 5070 OC 12GB GAMING,ASUS,1341812.91,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9070|XT|16GB|PLACA|DE|RX|9070XT|AORUS|ELITE,PLACA DE VIDEO,120169,GV-R9070XTAORUS E-16GD,PLACA DE VIDEO GIGABYTE  RADEON RX 9070XT AORUS ELITE 16GB,GIGABYTE                                          ,1401093.77,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5080||16GB|PLACA|DE|PRIME|RTX|5080|16GB,PLACA DE VIDEO,120228,PRIME-RTX5080-O16G,PLACA DE VIDEO ASUS PRIME RTX 5080 O 16GB D7,ASUS,2588735.78,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RX|9070||16GB|PLACA|DE|PRIME|RX|9070|16GB,PLACA DE VIDEO,121668,PRIME-RX9070-O16G-EVO,PLACA DE VIDEO ASUS PRIME RX 9070 O 16GB EVO,ASUS,1110431.85,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASROCK|RX|9070|XT|16GB|PLACA|DE|RX9070XT|16GB|STEEL|LEGEND,PLACA DE VIDEO,121559,RX9070XT SLD16,PLACA DE VIDEO ASROCK RX9070XT 16GB STEEL LEGEND DARK,ASROCK,1165253.36,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5060|TI|8GB|PLACA|DE|PRIME|RTX|5060TI|8GB,PLACA DE VIDEO,121299,PRIME-RTX5060TI-O8G,PLACA DE VIDEO ASUS PRIME RTX 5060TI O 8GB,ASUS,876656.72,4.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5060|TI|16GB|PLACA|DE|RTX|5060TI|16GB,PLACA DE VIDEO,121177,DUAL-RTX5060TI-O16G,PLACA DE VIDEO ASUS DUAL RTX 5060TI 16GB,ASUS,1001519.45,3.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|SAPPHIRE|RX|7600||8GB|PLACA|DE|PULSE|RX|7600|OC,PLACA DE VIDEO,118259,11324-01-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 7600 OC 8GB,SAPPHIRE                                          ,504970.9,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASROCK|RX|7600||8GB|PLACA|DE|RX7600|8GB|OC|STEEL,PLACA DE VIDEO,118315,RX 7600 SL 8GO,PLACA DE VIDEO ASROCK RX7600 8GB OC STEEL LEGEND WHITE ARGB,ASROCK,526212.28,1.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASROCK|RX|9070|XT|16GB|PLACA|DE|RX9070XT|16GB|CHALLENGER,PLACA DE VIDEO,121560,RX9070XT CL16G,PLACA DE VIDEO ASROCK RX9070XT 16GB CHALLENGER,ASROCK,1124367.28,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5050||8GB|PLACA|DE|PRIME|RTX|5050|8GB,PLACA DE VIDEO,121666,PRIME RTX5050 O8G,PLACA DE VIDEO ASUS PRIME RTX 5050 O 8GB,ASUS,526845.91,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5060|||PLACA|DE|RTX|5060|O8GB|EVO,PLACA DE VIDEO,122669,DUAL-RTX5060-O8G EVO,PLACA DE VIDEO ASUS DUAL RTX 5060 O8GB EVO,ASUS,652365.88,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RTX|5070||12GB|PLACA|DE|RTX|5070|EAGLE|OC,PLACA DE VIDEO,120366,GV-N5070EAGLEOC ICE 12GD,PLACA DE VIDEO GIGABYTE RTX 5070 EAGLE OC ICE 12GB (WHITE),GIGABYTE                                          ,1194661.85,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5090|||PLACA|DE|TUF|RTX|5090|D7,PLACA DE VIDEO,120642,TUF-RTX5090-32G-GAMING,PLACA DE VIDEO ASUS TUF RTX 5090 D7 32G GAMING,ASUS,5906733.3,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ZOTAC|RTX|5070||12GB|PLACA|DE|RTX|5070|12GB|SOLID,PLACA DE VIDEO,120478,ZT-B50700J-10P,PLACA DE VIDEO ZOTAC RTX 5070 12GB SOLID OC GDDR7,ZOTAC,1133613.79,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RTX|5070||12GB|PLACA|DE|RTX|5070|EAGLE|OC,PLACA DE VIDEO,120371,GV-N5070EAGLE OC-12G,PLACA DE VIDEO GIGABYTE RTX 5070 EAGLE OC 12GB,GIGABYTE                                          ,1174544.28,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASUS|RTX|5080|||PLACA|DE|TUF|RTX|5080|O16GB,PLACA DE VIDEO,122517,TUF-RTX5080-O16G-GAMING,PLACA DE VIDEO ASUS TUF RTX 5080 O16GB GAMING,ASUS,2853919.63,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|ASROCK|RX|9060|XT|8GB|PLACA|DE|RX9060XT|8GB|OC|STEEL,PLACA DE VIDEO,122356,RX9060XT SL 8G,PLACA DE VIDEO ASROCK RX9060XT 8GB OC STEEL LEGEND WHITE,ASROCK,598042.58,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9070||16GB|PLACA|DE|RX|9070|16GB,PLACA DE VIDEO,121689,GV-R9070GAMING-16GD,PLACA DE VIDEO GIGABYTE RADEON RX 9070 GAMING 16GB,GIGABYTE                                          ,1190434.14,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9070|XT|16GB|PLACA|DE|RX|9070|XT|16GB,PLACA DE VIDEO,121688,GV-R9070XTGAMING-16GD,PLACA DE VIDEO GIGABYTE RADEON RX 9070 XT GAMING 16GB,GIGABYTE                                          ,1312279.88,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RTX|5060|TI|8GB|PLACA|DE|RTX|5060TI|AERO|8GB,PLACA DE VIDEO,121691,GV-N506TAERO OC-8GD,PLACA DE VIDEO GIGABYTE RTX 5060TI AERO 8GB,GIGABYTE                                          ,782522.49,8.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9070|XT|16GB|PLACA|DE|RX|9070XT|ICE|16GB,PLACA DE VIDEO,121687,GV-R907XGAMINGOCICE-16GD,PLACA DE VIDEO GIGABYTE  RADEON RX 9070XT GAMING ICE 16GB,GIGABYTE                                          ,1296207.68,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RTX|5070||12GB|PLACA|DE|RTX|5070|AORUS|12GB,PLACA DE VIDEO,121690,GV-N5070AORUS M-12GD,PLACA DE VIDEO GIGABYTE RTX 5070 AORUS 12GB GDRR7,GIGABYTE                                          ,1417766.21,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9060|XT|16GB|PLACA|DE|RX|9060XT|OC|16GB,PLACA DE VIDEO,121063,GV-R9060XTGAMING OC-16GD,PLACA DE VIDEO GIGABYTE RADEON RX 9060XT GAMING OC 16GB,GIGABYTE                                          ,815391.21,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|GIGABYTE|RX|9060|XT|8GB|PLACA|DE|RX|9060XT|OC|8GB,PLACA DE VIDEO,121064,GV-R9060XTGAMING OC-8GD,PLACA DE VIDEO GIGABYTE RADEON RX 9060XT GAMING OC 8GB,GIGABYTE                                          ,645106.54,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,placas_video,placas_video|SAPPHIRE|RX|9060|XT|16GB|PLACA|DE|PULSE|RX|9060|XT,PLACA DE VIDEO,121122,11350-03-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 9060 XT GAMING OC 16GB,SAPPHIRE                                          ,802680.84,10.0,-,-,-,-,-,-,-,-,-,-,-
